candidate_id,left_record_key,right_record_key,review_decision,review_notes,reviewed_at,application_status
MC-5F4F2BF2FF1445,cgef:AO.089.47,cla:AO.089.44,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.089.47 vs AO.089.44).,2026-08-19T08:11:59.703611+00:00,applied
MC-5F68A0E8BFBC80,cgp:UG.002.5,cla:UG.039,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-5F7F898A7FD7FC,aiddata:91499,chapo:91501,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['november'] vs ['september']).,2026-08-26T07:30:45.138739+00:00,applied
MC-5F80B598E5A82A,aiddata:59494,cla:KE.085,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-5F9211DF82DFD8,cla:AO.065.28,codf:AO.065.28,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-5FC520D6ADC6AE,cla:AO.089.07,codf:AO.089.06,different_project,"AUTO_REVIEW conflicting_project_component_identifier: Distinct lot, loan, phase, unit, package, section or stage identifiers indicate separately recorded project components.",2026-08-12T00:00:00+08:00,applied
MC-5FD0A1091C807F,cla:UG.045,codf:UG.045,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-5FF1AECEA937AF,cla:AO.009.76,codf:AO.009.76,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-601C992825D116,cgef:TZ.007,codf:TZ.007,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-603315D4E73200,cgef:AO.089.46,codf:AO.089.44,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.089.46 vs AO.089.44).,2026-08-19T08:11:59.703611+00:00,applied
MC-60E93D8BD07D5E,aiddata:96796,chapo:96773,different_project,"BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: explicit currencies/amounts differ ([('eur', 1150000000.0)] vs [('eur', 1000000000.0)]).",2026-08-20T09:31:06.061922+00:00,applied
MC-612F8E84FC467F,codf:NG.010,cofi:NGA2021007:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-6132930FE59E45,cgef:TD.006,cla:TD.006,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-613F49BBC6FE3A,aiddata:1515,chapo:1521,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-20T06:36:09.851Z,applied
MC-6168775F8DA1B7,cgp:UG.002.1,cla:UG.039,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-61AC95E9A6131D,aiddata:72963,cla:ZM.087,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-61D311AA67C265,cla:AO.083,codf:AO.083,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-61E224C83A4114,cgef:GN.007,codf:GN.007,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-620AB2DCCE398B,aiddata:30852,chapo:30853,different_project,"BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: explicit currencies/amounts differ ([('usd', 720000.0)] vs [('usd', 680000.0)]).",2026-08-26T07:30:45.138739+00:00,applied
MC-625E72A2BBC261,aiddata:92289,cla:ZM.025,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-6295D002C11D87,cla:GH.022,codf:GH.022,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-62A66BBAE078ED,cla:AO.089.16,codf:AO.089.12,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.089.16 vs AO.089.12).,2026-08-19T08:11:59.703611+00:00,applied
MC-62B39B1009CAC4,cgp:CG.001.2,cla:CG.009.11,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-62BA0154D12A86,aiddata:73631,cla:AO.089.23,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-19T06:56:46.583Z,applied
MC-6301784A48F550,aiddata:85274,cla:CD.006.31,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [kalemie, stadium] and shared asset family public_facility identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-6324CE0AC13BA0,cgef:TD.006,codf:TD.006,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-6339E047AD751D,codf:GA.004,cofi:GAB2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-633E23CB71F7E7,cgef:AO.081,codf:AO.081,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-63482354A8717C,cgef:CD.011,cofi:COD2021001:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [busanga] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-63694A4D04C666,cgp:SD.001.5,cofi:SDN2021005:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [merowe] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-636CACBD9F4C14,cgef:GA.004,codf:GA.004,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-63A391FD79166B,aiddata:30922,cofi:CIV2021002:equity,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (loan vs equity).,2026-08-26T07:30:45.138739+00:00,applied
MC-63B538AB74CB2A,aiddata:57288,cla:ZM.117,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-63B9B067443FC8,cgp:CI.002.1,cofi:CIV2021001:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-641B3E6EC139CF,cla:ET.098,codf:ET.097,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ET.098 vs ET.097).,2026-08-26T07:30:45.138739+00:00,applied
MC-6427FAD8D9222B,cgef:GA.045,codf:GA.045,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-647966836E15A6,cla:ET.040,codf:ET.041,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ET.040 vs ET.041).,2026-08-26T07:30:45.138739+00:00,applied
MC-654B7C109DC116,aiddata:73852,cgef:AO.082,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-658EF95AEE8BD7,cgp:ZW.002.2,codf:ZW.064,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [coal, hwange] and shared asset family thermal_power identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-65B65F3AB521FB,aiddata:105686,codf:AO.081,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-65DE0B475AB656,aiddata:30440,codf:SD.083,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-20T09:31:06.061922+00:00,applied
MC-66165CBA7EB7DA,aiddata:58350,cofi:KEN2021002:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [olkaria] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-66880C99BD515B,cgp:GN.002.4,codf:GN.007,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hydropower, souapiti] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-668D9E6DAAA2EF,aiddata:73913,cla:AO.110,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-20T09:31:06.061922+00:00,applied
MC-675B286E4CACD6,cla:ET.033,codf:ET.033,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-67BE5B14C11FBD,cgef:AO.089.96,codf:AO.089.96,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-6829197EAE80EB,aiddata:47014,cla:KE.091,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-19T08:24:59.814236+00:00,applied
MC-6840D869F5E0FD,cgp:NG.005.1,cofi:NGA2021007:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [zungeru] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-685A5CD4F4B5EC,cgp:UG.002.3,cofi:UGA2021002:debt,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-6872CD92BD050C,cgp:UG.002.3,cla:UG.039,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-68FC1BAC047777,aiddata:73172,cla:ZM.151,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-69362A06795B30,aiddata:73658,codf:AO.089.32,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-69D92085C87F63,cgp:ZA.005.6,cofi:ZAF2021004:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-6A20F288AF8F2A,aiddata:91501,chapo:91499,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['september'] vs ['november']).,2026-08-26T07:30:45.138739+00:00,applied
MC-6A514FF6297D28,cgp:GN.002.3,cofi:GIN2021003:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-6A81047F403068,cla:AO.003.49,codf:AO.005.03,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.003.49 vs AO.005.03).,2026-08-26T07:30:45.138739+00:00,applied
MC-6AA85E86C4CFDA,aiddata:94574,chapo:93768,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['november'] vs ['october']).,2026-08-20T09:31:06.061922+00:00,applied
MC-6AC194E158C504,cgp:UG.002.5,cla:UG.008,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-6AE66FE5BA02BB,cgef:ET.101,cgp:ET.001.2,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-21T02:44:27.234Z,applied
MC-6B194ED1151FFB,cla:AO.089.96,codf:AO.089.96,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-6B52E1337B08EC,cgef:ET.098,codf:ET.097,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ET.098 vs ET.097).,2026-08-26T07:30:45.138739+00:00,applied
